ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000178252	WDR6	3	49044495	49053386	1	protein_coding	11180	WDR6	9.19647551585082e-07	-0.058949543	0	0	637	7.22629e-48	2.36711e-124	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Minor_Salivary_Gland:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid:GTEx/v8/Vagina	-	Yes	IMR90:Mesenchymal_Stem_Cell	2.4e-44	rs3731544;rs11710798;rs12631248;rs11130192;rs7620848;rs1317140;rs2230593;rs2280405;rs11713193;rs1986599;rs1283;rs2624826;rs9811982;rs6446298;rs2014830;rs13100903;rs4858887;rs3731544:rs12631248	160
ENSG00000178149	DALRD3	3	49052921	49059726	-1	protein_coding	55152	DALRD3	1.84813920683629e-05	0.072306759	0	0	317	9.75112e-13	2.1434e-23	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Artery_Coronary:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Thyroid	-	Yes	IMR90:Mesenchymal_Stem_Cell	3.7e-20	rs11130192;rs7620848;rs1317140;rs2230593;rs2280405;rs13100903;rs12631248;rs3731544;rs1986599;rs1283;rs3731544:rs12631248	160
ENSG00000178057	NDUFAF3	3	49057892	49060928	1	protein_coding	25915	NDUFAF3	4.85972513641338e-05	-2.090068809	0	0	126	2.81098e-05	9.02412e-06	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts	+	Yes	IMR90:Mesenchymal_Stem_Cell	3.7e-20	rs11130192;rs1317140;rs7620848;rs2230593;rs1986599;rs1283;rs13100903;rs9811982;rs3731544:rs12631248;rs3731544	160
ENSG00000178035	IMPDH2	3	49061758	49066841	-1	protein_coding	3615	IMPDH2	0.00135316628366044	-0.509342888	0	0	84	5.23037e-05	0.0116736	GTEx/v8/Cells_Cultured_fibroblasts	+	Yes	IMR90:Mesenchymal_Stem_Cell	7.5e-11	rs7620848;rs3731544:rs12631248;rs3731544	160
ENSG00000198218	QRICH1	3	49067140	49131796	-1	protein_coding	54870	QRICH1	0.996069748046578	-0.27929443	2	20.1	368	1.4971e-11	6.93906e-21	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Prostate:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid:GTEx/v8/Vagina	+	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell:hESC	3.7e-20	rs12631248;rs3731544;rs11130192;rs9811982;rs7620848;rs2230593;rs13100903;rs1986599;rs1283;rs1317140;rs11710798;rs2014830;rs6446298;rs11130192:rs9811982:rs12631248:rs12631248;rs3731544:rs3731544	160
ENSG00000172053	QARS	3	49133365	49142553	-1	protein_coding	5859	QARS	8.78969829865226e-08	-0.634755548	1	20.1	10	0.000147027	0.0313978	GTEx/v8/Esophagus_Mucosa	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell:hESC	1e-14	rs12631248;rs3731544;rs11130192:rs9811982:rs12631248:rs12631248;rs3731544:rs3731544	160
ENSG00000172046	USP19	3	49145479	49158371	-1	protein_coding	10869	USP19	0.999991981492882	-0.429632772	1	20.1	1	0.000403265	0.0159096	GTEx/v8/Muscle_Skeletal	NA	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell:hESC	1e-14	rs12631248;rs3731544;rs11130192;rs11130192:rs9811982:rs12631248:rs12631248;rs3731544:rs3731544	160
ENSG00000172037	LAMB2	3	49158547	49170551	-1	protein_coding	3913	LAMB2	7.45006902753361e-11	-0.451081722	0	0	15	0.000101178	0.00869547	GTEx/v8/Adipose_Visceral_Omentum	+	Yes	IMR90	3.7e-20	rs13100903;rs12631248;rs3731544:rs11130192	160
ENSG00000177352	CCDC71	3	49199968	49203754	-1	protein_coding	64925	CCDC71	0.0169896394893115	NA	1	1.246	199	1.34612e-12	4.03053e-15	GTEx/v8/Whole_Blood:GTEx/v8/Brain_Amygdala:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Thyroid	-	Yes	IMR90	1.6e-13	rs12631248;rs3731544;rs11710798;rs11130192;rs7620848;rs2230593;rs1317140	160
ENSG00000185909	KLHDC8B	3	49209044	49213917	1	protein_coding	200942	KLHDC8B	0.010421420264697	-0.077352225	0	0	556	5.58913e-17	8.98072e-20	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellum:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Pancreas:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid	+	Yes	IMR90	5.3e-37	rs7620848;rs9811982;rs3731544;rs11130192;rs1317140;rs1986599;rs1283;rs13100903;rs1005678;rs11713193;rs2280405;rs12631248;rs2230593;rs2624826	160
ENSG00000236980	C3orf84	3	49215065	49229291	-1	protein_coding	646498	C3orf84	0.000221291799515334	0.059049684	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs11130192	160
ENSG00000173421	CCDC36	3	49235861	49295537	1	protein_coding	339834	CCDC36	0.509348612076541	-0.452712817	1	2.087	431	5.42579e-29	1.27126e-36	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Testis:GTEx/v8/Thyroid	+	Yes	IMR90	4.5e-42	rs11130192;rs7620848;rs1317140;rs11710798;rs3731544;rs12631248;rs2230593;rs13100903;rs11713193;rs2624826	160
ENSG00000225399	RP11-3B7.1	3	49297518	49298744	1	protein_coding	NA	NA	NA	NA	1	2.087	316	3.88817e-13	8.04195e-19	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Spleen	+	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	1.9e-25	rs11130192;rs7620848;rs1317140;rs12631248;rs13100903;rs2014830;rs6446298;rs3731544:rs9811982:rs11130192:rs12631248:rs7620848	160
ENSG00000188315	C3orf62	3	49306035	49315342	-1	protein_coding	375341	C3orf62	0.00712465933483595	-1.950313785	2	2.087	90	9.74353e-06	3.94928e-05	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Colon_Sigmoid:GTEx/v8/Lung	+	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	1.9e-25	rs11130192;rs1317140;rs2014830;rs6446298;rs12631248;rs3731544:rs9811982:rs11130192:rs12631248:rs7620848	160
ENSG00000114316	USP4	3	49315264	49378145	-1	protein_coding	7375	USP4	6.20193619608728e-07	NA	7	4.709	203	5.36192e-06	0.000462033	GTEx/v8/Artery_Tibial:GTEx/v8/Colon_Transverse:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Muscle_Skeletal:GTEx/v8/Testis	+	No	NA	2.8e-23	rs11130192;rs9811982;rs7620848;rs2230593;rs13100903;rs1005678;rs1283;rs12631248;rs1317140	160
ENSG00000233276	GPX1	3	49394609	49396033	-1	protein_coding	2876	GPX1	0.00693165111693131	-0.616399091	15	19.22	684	3.12059e-35	1.10725e-28	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adrenal_Gland:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Hippocampus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Muscle_Skeletal:GTEx/v8/Pancreas:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Thyroid	+	No	NA	2.4e-44	rs9811982;rs11130192;rs1317140;rs11713193;rs2624826;rs7620848;rs2230593;rs11710798;rs13100903;rs1986599;rs3731544;rs12631248	160
ENSG00000067560	RHOA	3	49396578	49450431	-1	protein_coding	387	RHOA	0.804697934205436	-0.430262742	73	19.22	497	6.1256e-11	2.138e-14	GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Artery_Tibial:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial	+	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	2.4e-44	rs9811982;rs11130192;rs12631248;rs1005678;rs11710798;rs7620848;rs11713193;rs2230593;rs2624826;rs1986599;rs1283;rs13100903;rs3731544:rs11130192	160
ENSG00000145022	TCTA	3	49449639	49453908	1	protein_coding	6988	TCTA	0.0132648475524679	-0.59594101	19	19.06	761	4.60603e-10	7.59985e-09	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Muscle_Skeletal:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Thyroid	-	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	2.4e-44	rs9811982;rs11130192;rs7620848;rs1317140;rs11710798;rs3731544;rs12631248;rs11713193;rs2230593;rs2624826;rs13100903;rs1005678;rs1283;rs1986599;rs3731544:rs11130192	160
ENSG00000145020	AMT	3	49454211	49460186	-1	protein_coding	275	AMT	0.000569475286585638	-0.022637077	22	19.06	875	7.29468e-50	4.60575e-100	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Hippocampus:GTEx/v8/Brain_Hypothalamus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Brain_Substantia_nigra:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Prostate:GTEx/v8/Minor_Salivary_Gland:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid:GTEx/v8/Uterus:GTEx/v8/Vagina	-	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	2.4e-44	rs11130192;rs9811982;rs12631248;rs11710798;rs7620848;rs1317140;rs11713193;rs2230593;rs2624826;rs1986599;rs1283;rs13100903;rs1005678;rs3731544;rs2280405;rs6784166;rs3731544:rs11130192	160
ENSG00000145029	NICN1	3	49460379	49466759	-1	protein_coding	84276	NICN1	0.257245528868092	-1.087291051	25	19.06	687	2.06973e-34	1.30111e-62	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Stomach:GTEx/v8/Thyroid	-	Yes	Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Trophoblast-like_Cell	2.4e-44	rs9811982;rs11130192;rs12631248;rs11710798;rs7620848;rs11713193;rs2624826;rs2230593;rs13100903;rs2526388;rs1005678;rs2280405;rs1986599;rs1283;rs1317140;rs6784166;rs3731544:rs11130192	160
ENSG00000173402	DAG1	3	49506146	49573048	1	protein_coding	1605	DAG1	0.940921791331691	-0.838742424	77	19.42	478	1.77578e-11	5.36154e-08	GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Thyroid	-	No	NA	1e-40	rs11130192;rs9811982;rs12631248;rs11710798;rs1317140;rs11713193;rs7620848;rs2230593;rs1986599;rs1283;rs13100903;rs1005678	160
ENSG00000164061	BSN	3	49591922	49708978	1	protein_coding	8927	BSN	0.999999992077176	-1.285114003	135	19.76	411	1.2959e-09	9.74763e-06	GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cortex:GTEx/v8/Liver:GTEx/v8/Thyroid	-	Yes	Left_Ventricle:Liver:Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.1e-44	rs11130192;rs9811982;rs7620848;rs12631248;rs1317140;rs2624826;rs3731544;rs13100903;rs1005678;rs11713193;rs2280405;rs7620848:rs9811982:rs11130192:rs12631248:rs12631248;rs3731544:rs1317140:rs11713193:rs6446298	160
ENSG00000164062	APEH	3	49711435	49721396	1	protein_coding	327	APEH	0.0132157073381975	-0.27180506	30	21	724	3.69251e-19	2.81907e-17	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Liver:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen	-	Yes	Left_Ventricle:Liver:Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.4e-44	rs9811982;rs11130192;rs12631248;rs7620848;rs11710798;rs11713193;rs1317140;rs2624826;rs2526388;rs3731544;rs6784166;rs2236947;rs7638082;rs1005678;rs11130192:rs9811982:rs12631248:rs7620848:rs1317140	160
ENSG00000173531	MST1	3	49721380	49726934	-1	protein_coding	4485	MST1	1.72735679966035e-10	0.158165154	21	21	768	1.04372e-23	2.09399e-18	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Amygdala:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Hippocampus:GTEx/v8/Brain_Hypothalamus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid	-	No	NA	4.1e-44	rs9811982;rs7620848;rs11130192;rs12631248;rs1317140;rs11713193;rs2624826;rs2526388;rs3731544;rs11710798;rs6446298;rs2014830;rs1005678;rs6784166;rs7638082;rs1283	160
ENSG00000164068	RNF123	3	49726932	49758962	1	protein_coding	63891	RNF123	0.969714693858756	-0.46199081	51	22.4	729	8.27925e-35	6.26723e-28	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Amygdala:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Hypothalamus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid	+	No	NA	2.4e-44	rs12631248;rs9811982;rs11130192;rs7620848;rs1317140;rs11713193;rs11710798;rs6446298;rs2230593;rs2280405;rs2624826;rs1986599;rs1283;rs13100903;rs2014830;rs2526388;rs1005678;rs2236947;rs6784166;rs7638082;rs3731544	160
ENSG00000176020	AMIGO3	3	49754267	49761349	-1	protein_coding	386724	AMIGO3	7.50516210752013e-06	NA	34	22.4	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	4.5e-43	rs11713193;rs7620848;rs1317140;rs12631248;rs11130192:rs9811982:rs12631248:rs11713193:rs1317140:rs7620848:rs2230593:rs2280405:rs11713193;rs2624826:rs13100903:rs2624826	160
